2006/01/23,095007,40,01,16,23,21,11,10
2006/01/19,095006,03,26,18,20,21,11,24
2006/01/16,095005,19,31,12,26,04,15,41
2006/01/12,095004,22,30,28,11,07,24,35
2006/01/09,095003,22,46,20,08,39,45,31
2006/01/05,095002,18,23,48,39,38,26,45
2006/01/02,095001,06,15,22,35,41,25,32
2005/12/29,094104,39,13,07,31,10,06,18
2005/12/26,094103,45,27,02,01,08,07,19
2005/12/22,094102,12,22,27,47,26,24,40
2005/12/19,094101,27,20,03,22,26,21,25
2005/12/15,094100,49,32,39,16,45,07,30
2005/12/12,094099,37,28,29,36,30,26,18
2005/12/08,094098,35,26,28,48,18,13,42
2005/12/05,094097,34,47,25,40,41,31,15
2005/12/01,094096,40,39,30,43,38,07,13
2005/11/28,094095,23,40,02,25,14,26,06
2005/11/24,094094,49,11,30,41,47,09,04
2005/11/21,094093,34,07,33,42,23,13,30
2005/11/17,094092,04,02,17,27,39,03,15
2005/11/14,094091,44,29,02,49,39,13,35
2005/11/10,094090,04,36,07,19,30,46,48
2005/11/07,094089,42,48,17,16,32,23,02
2005/11/03,094088,06,17,08,19,30,47,23
2005/10/31,094087,22,26,48,05,10,31,41
2005/10/27,094086,26,08,28,36,06,23,37
2005/10/24,094085,44,08,22,27,07,17,28
2005/10/20,094084,21,13,14,42,47,11,22
2005/10/17,094083,30,43,27,47,39,35,25
2005/10/13,094082,43,48,03,11,46,26,05
2005/10/10,094081,29,45,23,11,06,49,26
2005/10/06,094080,24,08,28,31,48,02,15
2005/10/03,094079,03,16,15,40,48,25,18
2005/09/29,094078,23,01,40,19,38,08,05
2005/09/26,094077,44,26,41,18,37,04,06
2005/09/22,094076,02,37,49,11,35,48,05
2005/09/19,094075,38,03,45,43,29,26,28
2005/09/15,094074,44,41,45,15,04,23,46
2005/09/12,094073,35,39,28,24,30,04,19
2005/09/08,094072,03,11,45,10,36,37,29
2005/09/05,094071,44,05,27,08,26,22,10
2005/09/01,094070,48,20,12,43,06,47,41
2005/08/29,094069,43,09,10,40,42,36,41
2005/08/25,094068,04,25,02,06,46,21,28
2005/08/22,094067,23,17,25,28,18,24,41
2005/08/18,094066,03,38,11,36,08,49,19
2005/08/15,094065,41,37,38,13,33,15,47
2005/08/11,094064,45,20,09,22,46,31,03
2005/08/08,094063,37,45,38,28,43,24,18
2005/08/04,094062,26,20,40,09,41,29,21
2005/08/01,094061,02,44,47,36,16,13,21
2005/07/28,094060,41,24,09,27,14,37,12
2005/07/25,094059,12,05,25,27,41,44,18
2005/07/21,094058,33,11,37,26,28,22,42
2005/07/18,094057,11,25,13,07,30,40,06
2005/07/14,094056,03,43,46,31,22,47,14
2005/07/11,094055,01,43,11,18,14,35,25
2005/07/07,094054,27,21,36,12,06,48,18
2005/07/04,094053,15,31,32,02,38,17,11
2005/06/30,094052,45,05,04,35,09,02,48
2005/06/27,094051,49,43,17,22,37,10,08
2005/06/23,094050,43,34,10,18,04,40,03
2005/06/20,094049,22,47,48,28,04,20,43
2005/06/16,094048,08,45,25,16,28,12,49
2005/06/13,094047,46,31,25,14,09,36,40
2005/06/09,094046,06,30,13,44,04,22,05
2005/06/06,094045,10,28,09,45,04,03,37
2005/06/02,094044,46,41,04,15,21,30,48
2005/05/30,094043,16,04,25,08,15,11,43
2005/05/26,094042,16,48,18,03,09,41,22
2005/05/23,094041,10,09,02,31,21,08,44
2005/05/19,094040,27,04,46,02,24,14,28
2005/05/16,094039,06,44,01,37,41,11,04
2005/05/12,094038,32,29,28,31,15,47,18
2005/05/09,094037,01,29,16,09,02,07,15
2005/05/05,094036,14,47,05,18,44,34,10
2005/05/02,094035,01,43,29,35,47,03,40
2005/04/28,094034,29,39,04,05,15,20,34
2005/04/25,094033,38,01,34,16,36,25,41
2005/04/21,094032,43,05,36,33,04,22,26
2005/04/18,094031,41,20,45,40,49,11,36
2005/04/14,094030,25,20,36,49,18,48,21
2005/04/11,094029,45,06,27,02,24,09,49
2005/04/07,094028,44,23,05,15,29,31,17
2005/04/04,094027,40,29,05,33,28,15,26
2005/03/31,094026,47,38,28,22,20,41,25
2005/03/28,094025,01,09,02,25,44,28,42
2005/03/24,094024,23,07,10,45,47,44,38
2005/03/21,094023,19,05,02,38,45,06,01
2005/03/17,094022,12,30,07,10,34,22,08
2005/03/14,094021,12,21,05,33,19,42,09
2005/03/10,094020,48,03,42,31,16,01,23
2005/03/07,094019,36,06,34,01,16,40,38
2005/03/03,094018,36,32,31,25,28,34,43
2005/02/28,094017,21,47,14,25,43,27,05
2005/02/24,094016,36,42,02,04,48,41,34
2005/02/21,094015,06,35,21,11,22,41,27
2005/02/17,094014,12,23,21,14,30,25,03
2005/02/14,094013,07,05,47,26,24,30,36
2005/02/10,094012,19,28,33,38,46,26,48
2005/02/07,094011,49,47,31,41,44,11,25
2005/02/03,094010,48,19,43,07,30,08,49
2005/01/31,094009,37,35,02,46,17,31,03
2005/01/27,094008,25,45,44,39,48,03,13
2005/01/24,094007,31,36,14,17,30,47,28
2005/01/20,094006,26,23,01,41,27,33,18
2005/01/17,094005,49,38,16,07,14,45,25
2005/01/13,094004,31,35,15,01,02,21,33
2005/01/10,094003,17,36,14,01,49,03,10
2005/01/06,094002,46,06,47,23,45,39,18
2005/01/03,094001,05,37,10,39,46,27,08
2004/12/30,093104,34,43,33,18,49,03,02
2004/12/27,093103,16,24,08,01,22,30,14
2004/12/23,093102,18,03,23,40,05,45,41
2004/12/20,093101,03,13,04,42,39,26,18
2004/12/16,093100,18,22,34,36,02,12,08
2004/12/13,093099,39,24,15,38,37,05,06
2004/12/09,093098,28,16,48,35,46,44,26
2004/12/06,093097,35,26,11,08,02,12,47
2004/12/02,093096,23,28,16,05,47,38,49
2004/11/29,093095,12,04,30,23,35,48,46
2004/11/25,093094,31,03,09,10,27,04,26
2004/11/22,093093,28,02,27,44,14,49,30
2004/11/18,093092,45,07,38,20,39,11,30
2004/11/15,093091,23,11,17,33,08,14,30
2004/11/11,093090,43,17,09,40,28,12,13
2004/11/08,093089,27,24,34,25,12,36,39
2004/11/04,093088,23,31,38,36,33,26,21
2004/11/01,093087,01,38,25,10,28,49,23
2004/10/28,093086,10,31,24,40,13,12,47
2004/10/25,093085,30,06,13,34,44,38,48
2004/10/21,093084,10,21,24,20,48,03,26
2004/10/18,093083,23,42,21,25,38,10,33
2004/10/14,093082,36,04,45,47,39,23,25
2004/10/11,093081,45,01,07,10,42,32,26
2004/10/07,093080,31,19,03,06,22,32,05
2004/10/04,093079,12,25,15,23,21,35,24
2004/09/30,093078,07,13,47,20,15,22,19
2004/09/27,093077,41,42,26,40,27,43,28
2004/09/23,093076,16,48,15,33,35,01,10
2004/09/20,093075,08,43,06,10,09,05,13
2004/09/16,093074,26,38,46,37,07,19,29
2004/09/13,093073,08,10,11,23,44,21,42
2004/09/09,093072,21,14,49,13,07,20,34
2004/09/06,093071,12,26,42,25,31,36,29
2004/09/02,093070,09,47,41,18,32,16,46
2004/08/30,093069,47,22,29,28,04,44,32
2004/08/26,093068,48,31,37,34,42,14,29
2004/08/23,093067,31,38,13,45,46,29,43
2004/08/19,093066,41,31,32,22,10,48,24
2004/08/16,093065,42,05,19,11,16,06,10
2004/08/12,093064,34,33,11,16,27,40,07
2004/08/09,093063,19,05,26,17,28,43,25
2004/08/05,093062,30,21,24,14,27,13,20
2004/08/02,093061,40,11,42,19,21,03,14
2004/07/29,093060,46,31,42,33,40,20,30
2004/07/26,093059,28,15,38,41,42,01,24
2004/07/22,093058,24,37,46,27,11,15,01
2004/07/19,093057,49,26,30,03,07,02,06
2004/07/15,093056,38,05,32,02,42,49,44
2004/07/12,093055,42,25,03,36,08,04,32
2004/07/08,093054,30,04,07,24,13,05,49
2004/07/05,093053,07,31,19,46,42,27,39
2004/07/01,093052,16,44,06,10,29,11,37
2004/06/28,093051,19,42,17,12,22,27,48
2004/06/24,093050,17,11,29,49,44,36,33
2004/06/21,093049,17,36,11,22,06,09,44
2004/06/17,093048,30,48,44,05,34,11,40
2004/06/14,093047,43,46,41,12,05,45,33
2004/06/10,093046,22,30,02,33,16,10,41
2004/06/07,093045,49,15,25,41,06,37,03
2004/06/03,093044,04,32,31,01,34,35,33
2004/05/31,093043,31,45,32,01,17,30,33
2004/05/27,093042,44,34,06,42,22,27,36
2004/05/24,093041,17,16,01,30,36,49,44
2004/05/20,093040,06,30,34,46,28,43,09
2004/05/17,093039,02,49,32,18,04,20,30
2004/05/13,093038,36,32,11,10,14,04,09
2004/05/10,093037,04,25,23,10,26,03,33
2004/05/06,093036,47,06,40,45,44,27,11
2004/05/03,093035,40,03,13,28,09,48,39
2004/04/29,093034,34,13,01,10,46,33,07
2004/04/26,093033,22,29,31,34,25,46,49
2004/04/22,093032,03,11,20,28,22,19,13
2004/04/19,093031,13,45,17,19,39,26,11
2004/04/15,093030,13,30,37,45,14,20,01
2004/04/12,093029,30,48,25,24,36,26,45
2004/04/08,093028,43,41,26,14,05,38,04
2004/04/05,093027,24,25,39,26,44,16,30
2004/04/01,093026,46,45,07,03,42,49,08
2004/03/29,093025,38,11,15,35,21,13,37
2004/03/25,093024,21,11,49,36,43,17,05
2004/03/22,093023,46,12,30,02,41,14,29
2004/03/18,093022,06,25,16,33,20,46,12
2004/03/15,093021,07,26,38,02,43,01,04
2004/03/11,093020,21,08,30,22,31,14,48
2004/03/08,093019,08,18,12,19,34,17,37
2004/03/04,093018,12,22,41,48,23,15,17
2004/03/01,093017,01,45,25,11,41,17,32
2004/02/26,093016,12,24,45,23,08,46,36
2004/02/23,093015,28,17,32,23,03,06,45
2004/02/19,093014,43,37,32,04,21,25,02
2004/02/16,093013,25,07,19,37,13,18,14
2004/02/12,093012,40,01,26,31,02,39,38
2004/02/09,093011,43,14,17,48,20,25,15
2004/02/05,093010,43,37,26,17,29,22,31
2004/02/02,093009,11,42,06,48,04,22,23
2004/01/29,093008,36,22,44,34,46,29,37
2004/01/26,093007,02,13,34,44,06,40,14
2004/01/22,093006,29,28,13,33,34,32,43
2004/01/19,093005,32,15,14,29,39,20,43
2004/01/15,093004,30,29,18,34,19,28,12
2004/01/12,093003,34,25,04,02,26,43,41
2004/01/08,093002,30,47,27,31,16,21,35
2004/01/05,093001,33,12,06,09,39,13,21
